dimension1,dimension2,dimension3,dimension4,dimension5,dimension6,dimension7,dimension8,dimension9,dimension10,dimension11,dimension12,dimension13,dimension14,dimension15,dimension16,dimension17,dimension18,dimension19,dimension20,dimension21,dimension22,dimension23,dimension24,dimension25,dimension26,dimension27,dimension28,dimension29,dimension30,dimension31,dimension32,dimension33,dimension34,dimension35,dimension36,dimension37,dimension38,dimension39,dimension40,dimension41,dimension42,dimension43,dimension44,dimension45,dimension46,dimension47,dimension48,dimension49,dimension50,dimension51,dimension52,dimension53,dimension54,dimension55,dimension56,dimension57,dimension58,dimension59,dimension60,dimension61,dimension62,dimension63,dimension64,dimension65,dimension66,dimension67,dimension68,dimension69,dimension70,dimension71,dimension72,dimension73,dimension74,dimension75,dimension76,dimension77,dimension78,dimension79,dimension80,dimension81,dimension82,dimension83,dimension84,dimension85,dimension86,dimension87,dimension88,dimension89,dimension90,dimension91,dimension92,dimension93,dimension94,dimension95,dimension96,dimension97,dimension98,dimension99,dimension100,dimension101,dimension102,dimension103,dimension104,dimension105,dimension106,dimension107,dimension108,dimension109,dimension110,dimension111,dimension112,dimension113,dimension114,dimension115,dimension116,dimension117,dimension118,dimension119,dimension120,dimension121,dimension122,dimension123,dimension124,dimension125,dimension126,dimension127,dimension128,dimension129,dimension130,dimension131,dimension132,dimension133,dimension134,dimension135,dimension136,dimension137,dimension138,dimension139,dimension140,dimension141,dimension142,dimension143,dimension144,dimension145,dimension146,dimension147,dimension148,dimension149,dimension150,dimension151,dimension152,dimension153,dimension154,dimension155,dimension156,dimension157,dimension158,dimension159,dimension160,dimension161,dimension162,dimension163,dimension164,dimension165,dimension166,dimension167,dimension168,dimension169,dimension170,dimension171,dimension172,dimension173,dimension174,dimension175,dimension176,dimension177,dimension178,dimension179,dimension180,dimension181,dimension182,dimension183,dimension184,dimension185,dimension186,dimension187,dimension188,dimension189,dimension190,dimension191,dimension192,dimension193,dimension194,dimension195,dimension196,dimension197,dimension198,dimension199,dimension200,categories
-0.41842,0.225626,0.307734,-0.507786,0.121968,0.136901,0.901881,0.170403,-0.348427,0.41664,-0.396395,0.14851,-0.267999,0.0353852,-0.274764,0.192261,-0.197363,0.14679,-0.403418,0.244603,-0.0783162,-0.765741,-0.758208,-0.54523,-0.136243,-0.17085,0.13361,0.139888,-0.18351,-0.238531,-0.264185,-0.0374336,0.00775143,0.263668,0.199711,0.0721305,-0.196057,0.373836,-0.217231,-0.074296,-0.216115,-0.0132998,0.216209,0.00111369,-0.10101,0.375056,-0.275237,-0.182603,-0.77976,0.344119,-0.412874,-0.417394,0.471688,-0.118342,0.0859666,0.0739153,-0.270075,0.487663,0.0252648,0.0465451,0.228952,-0.206917,0.483202,0.0616601,0.665293,0.358604,-0.0324104,-0.15693,-0.161427,0.0437749,-0.281568,-0.00330943,-0.140352,0.0282242,0.225738,0.398621,0.179797,-0.88915,-0.500991,0.284965,-0.455008,0.130324,-0.0241011,-0.318861,0.389652,0.185644,0.345972,0.048254,-0.257646,0.519291,-0.101947,0.185761,0.265867,0.112206,0.443376,0.256485,-0.376135,-0.355349,-0.111022,-0.0638447,-0.840967,0.668229,-0.373053,-0.802408,0.234347,-0.268507,-0.848547,-0.441187,0.452055,0.430717,-0.822805,0.101377,0.325885,0.147413,-0.228493,0.116242,-0.1943,0.504361,0.713994,0.213199,-0.350924,0.388986,0.167633,-0.825987,-0.371355,0.53505,0.322166,0.256299,-0.362565,-0.369858,0.327832,-0.0805746,-0.177191,-0.717605,-0.22512,0.617819,0.328614,-0.0849977,-0.405619,-0.719117,-0.836853,-0.523322,0.450266,0.315417,-0.285683,1.08217,-0.175286,0.410084,0.942803,0.553157,0.742909,0.91141,0.053793,-0.469309,0.358847,-0.672436,0.626478,0.421971,0.288413,-0.506645,0.237543,0.316457,0.766381,-0.180623,0.319356,0.290625,-0.622522,0.689499,0.0625519,0.00583603,0.0473309,0.106838,-0.705027,1.38551,0.0320829,-0.1697,0.234812,0.755752,-0.259622,0.395682,-0.271637,-0.617725,0.911899,-0.412629,0.960208,0.814026,0.552224,-0.291487,0.392902,0.381166,-0.189924,0.455101,0.846176,0.19712,-0.109909,0.0561434,0.0950792,0.409775,0.368779,0.608419,0
-0.341121,0.250374,0.241285,-0.550253,0.131871,0.0379039,0.852642,0.0345718,-0.36901,0.351563,-0.431084,0.100548,-0.162176,0.0232028,-0.319155,0.176925,-0.171234,0.285996,-0.478875,0.327344,-0.172404,-0.774458,-0.554268,-0.599829,-0.116059,-0.191973,0.0654728,0.164828,-0.142037,-0.218195,-0.311067,-0.0689706,0.00124416,0.199151,0.295861,0.145206,-0.252232,0.513523,-0.168788,-0.0234897,-0.226835,0.0464285,0.328034,-0.0286296,-0.0499187,0.350271,-0.528228,-0.0430837,-0.778563,0.284204,-0.28776,-0.294558,0.431318,-0.0980469,0.074981,0.103855,-0.389213,0.514011,-0.0264937,-0.032279,0.222279,-0.133087,0.510883,0.156508,0.697719,0.261649,0.0105499,-0.181302,-0.138917,0.170794,-0.33916,0.0150626,-0.265904,-0.0379367,0.0683462,0.291446,0.203621,-0.823586,-0.486039,0.303445,-0.455624,0.0623128,0.0241396,-0.346773,0.326677,0.248679,0.510571,0.0115496,-0.219924,0.595319,-0.25843,0.109692,0.324417,0.250086,0.36981,0.239475,-0.386225,-0.297327,-0.132705,-0.00343709,-0.938405,0.686189,-0.352329,-0.549573,0.186078,-0.184278,-0.793616,-0.496726,0.47662,0.451904,-0.679129,0.0738078,0.298684,0.146538,-0.261517,0.213671,-0.309258,0.443282,1.10378,0.196476,-0.631374,0.586188,-0.0029029,-0.777755,0.030903,0.476834,0.48026,0.313085,-0.435912,-0.23231,0.213481,-0.258686,-0.273403,-0.586609,-0.0835043,0.386399,0.575318,0.0191443,-0.290388,-0.661161,-0.463879,-0.54205,0.248462,0.329281,-0.129909,1.14766,-0.0673569,0.341487,1.06662,0.395236,0.57246,0.899232,-0.0749798,-0.583697,0.373131,-0.614412,0.438182,0.183343,0.332681,-0.731194,0.0207035,0.303904,0.732345,-0.227162,0.220033,0.390395,-0.484123,0.525978,0.105317,0.11825,-0.0086985,-0.163569,-0.438123,1.25361,0.250488,-0.0363399,0.159869,0.846228,-0.423325,0.401439,-0.608267,-0.419553,0.870803,-0.432628,0.976731,1.20841,0.82915,-0.574889,0.393496,0.363928,0.0947704,0.370217,0.790119,-0.0437087,-0.402985,-0.0560075,0.365257,0.58189,0.522004,0.809488,0
-0.350894,0.192698,0.203389,-0.434431,0.100476,0.104038,0.736696,0.136136,-0.209875,0.343134,-0.26847,0.112561,-0.193118,0.0493543,-0.134377,0.114104,-0.134604,0.133623,-0.382085,0.242539,-0.0291379,-0.580763,-0.590943,-0.444922,-0.116547,-0.18299,0.107131,0.0688599,-0.122869,-0.236948,-0.246716,-0.0366494,0.0116963,0.143657,0.166506,0.0237912,-0.162616,0.283323,-0.220412,-0.0736445,-0.172236,-0.0208247,0.192144,-0.00790906,-0.0176794,0.311084,-0.17868,-0.130077,-0.577409,0.259065,-0.299293,-0.326418,0.385867,-0.0984912,0.113274,0.0413942,-0.121323,0.349291,-0.0283424,0.0270412,0.118313,-0.157199,0.376594,0.0383409,0.496248,0.272902,-0.046091,-0.155626,-0.0941852,0.0410151,-0.19512,-0.00487815,-0.081027,0.0707744,0.202045,0.373139,0.0902082,-0.648338,-0.495685,0.235259,-0.381702,0.073624,0.0560906,-0.182653,0.277994,0.143718,0.21954,-0.0243744,-0.179504,0.395998,-0.0733305,0.143267,0.255246,0.0449816,0.344235,0.204932,-0.286833,-0.155247,-0.0894949,-0.131476,-0.678699,0.565501,-0.265202,-0.760287,0.126023,-0.342579,-0.70239,-0.363012,0.225009,0.461137,-0.645293,0.0750922,0.362199,0.198805,-0.0916203,0.0869188,-0.0995063,0.460849,0.607287,0.273238,-0.287541,0.295218,0.115902,-0.487905,-0.363428,0.40687,0.225137,0.274482,-0.267446,-0.251991,0.382187,-0.0177263,-0.198437,-0.607542,-0.220525,0.41078,0.246434,0.0623886,-0.294064,-0.598568,-0.637132,-0.447958,0.272217,0.193849,-0.197337,0.810333,-0.283801,0.304851,0.767476,0.550266,0.556796,0.665798,0.141534,-0.208361,0.250153,-0.545609,0.447847,0.312211,0.207145,-0.295841,0.152952,0.218416,0.418185,-0.0455918,0.406734,0.105516,-0.551994,0.45616,0.0575672,-0.0417443,0.0870325,0.131753,-0.484045,1.03078,0.131171,0.00994302,0.0491231,0.374668,-0.240644,0.215818,-0.160956,-0.486493,0.658847,-0.302913,0.774647,0.763073,0.238364,-0.20996,0.315522,0.354428,-0.120297,0.407319,0.530053,-0.0115694,-0.0906234,0.102286,0.198677,0.288526,0.236226,0.649182,0
-0.380531,0.182228,0.287094,-0.459927,0.0478597,0.138965,0.798618,0.0973451,-0.365989,0.397614,-0.310507,0.109795,-0.196581,0.0379193,-0.27252,0.189444,-0.191091,0.174824,-0.405325,0.259278,-0.0426972,-0.731045,-0.660955,-0.493059,-0.0397239,-0.120368,0.097703,0.169855,-0.116554,-0.254194,-0.270131,-0.0614846,0.0591516,0.232951,0.25864,0.133658,-0.210504,0.39128,-0.243124,-0.0993641,-0.18392,-0.0191686,0.21749,-0.0325506,-0.067121,0.38562,-0.314962,-0.150684,-0.758712,0.275252,-0.36623,-0.263884,0.374129,-0.0989417,0.1113,0.0920663,-0.291676,0.464959,-0.0418806,0.0362949,0.169715,-0.1801,0.39012,0.0904219,0.618338,0.314083,-0.00979801,-0.106696,-0.119498,0.114837,-0.239303,-0.0228256,-0.0886099,-0.0132003,0.169425,0.322353,0.174943,-0.766331,-0.459153,0.254255,-0.42614,0.0724387,-0.0275716,-0.26865,0.37783,0.200186,0.329077,0.0168479,-0.279761,0.47154,-0.085708,0.149578,0.186613,0.111573,0.40101,0.197822,-0.331937,-0.271366,-0.0409067,-0.0590275,-0.959432,0.846644,-0.340237,-0.729592,0.244224,-0.182248,-0.863054,-0.502352,0.492015,0.568927,-0.539375,0.0338305,0.33611,0.0531083,-0.068351,0.124022,-0.155281,0.419899,0.692782,0.0718155,-0.346764,0.492817,0.0323039,-0.617671,-0.381391,0.422038,0.348421,0.320148,-0.171172,-0.434516,0.269897,-0.0394857,-0.228646,-0.702138,-0.217572,0.462374,0.305415,-0.0614855,-0.323045,-0.522072,-0.62401,-0.468609,0.38745,0.246276,-0.162707,1.00396,-0.207219,0.384871,1.00907,0.581065,0.585089,0.89037,0.06608,-0.324901,0.312961,-0.577593,0.486824,0.424614,0.0746959,-0.344434,0.21801,0.297389,0.632601,-0.0255552,0.259627,0.239315,-0.52468,0.622444,0.0936111,-0.0652726,-0.0108214,0.102278,-0.594606,1.32872,0.0526944,-0.0157386,0.0961927,0.568689,-0.224449,0.237659,-0.305386,-0.561643,0.835215,-0.369704,0.866416,0.866907,0.481657,-0.292359,0.34698,0.219945,0.0555337,0.511397,0.829815,0.0888036,-0.0300146,0.0826095,0.263747,0.528452,0.289539,0.63759,0
-0.188869,0.0987504,0.0514068,-0.219348,0.0348691,0.0678627,0.345154,0.0609939,-0.0572378,0.179582,-0.0752279,0.0517381,-0.0929691,0.0372034,0.000778401,0.0179748,-0.0524332,0.052274,-0.210631,0.112446,-0.00781366,-0.2676,-0.280377,-0.220877,-0.0603739,-0.12159,0.0458682,0.0171037,-0.0295101,-0.13657,-0.111812,-0.00895671,-0.0175656,0.0260826,0.0741463,-0.0197738,-0.0716111,0.122455,-0.161062,-0.0814966,-0.0899588,-0.0199784,0.0782015,0.00341328,0.0222759,0.181803,-0.0527535,-0.0700757,-0.257882,0.127303,-0.134241,-0.160254,0.176514,-0.0797871,0.0996568,-0.0219121,-0.0278443,0.138804,-0.0432541,-0.00978278,-0.00926785,-0.113436,0.158851,-2.3688e-05,0.207038,0.117657,-0.0407429,-0.0840191,-0.0518794,-0.00146444,-0.0766018,0.0123959,-0.00638727,0.067145,0.110568,0.226544,0.0251406,-0.22353,-0.316015,0.0886909,-0.182752,0.0102357,0.0682947,-0.019249,0.11512,0.066439,0.0561913,-0.031057,-0.0522761,0.125366,0.0163961,0.0832328,0.157202,-0.0170144,0.203737,0.10865,-0.110328,0.0132444,-0.048462,-0.11784,-0.44349,0.454598,-0.272166,-0.378703,0.00332228,-0.217451,-0.529242,-0.21184,0.229108,0.291513,-0.308254,0.0660947,0.243555,0.154687,-0.0079879,0.0723346,0.00735265,0.223368,0.251311,0.098505,-0.169368,0.0359007,0.010467,-0.169436,-0.272569,0.20304,-0.0489755,0.308791,-0.0609481,-0.123833,0.170535,-0.0834608,-0.0387463,-0.415475,-0.140704,0.100539,0.0637846,0.063472,-0.086715,-0.273063,-0.403439,-0.246749,0.0544061,0.194142,0.0304673,0.069192,-0.224085,0.18635,0.411017,0.200364,0.370087,0.367275,0.23313,-0.0462541,0.0466766,-0.317596,-0.0738569,0.290365,0.0862544,-0.156509,0.110492,0.0288842,0.0147127,-0.0984929,0.291633,-0.087628,-0.269984,0.277954,0.140478,0.0172257,0.0458943,0.171342,-0.237547,0.591098,0.12794,0.0191628,-0.204055,0.000353049,-0.16746,0.0817063,0.0771228,-0.229042,0.272659,-0.242204,0.345703,0.338434,-0.122154,-0.0693686,0.144251,0.235524,-0.082765,0.26373,0.205946,0.0398843,0.125081,0.154867,0.248992,0.157001,-0.00478998,0.317108,0
-0.338805,0.179509,0.265302,-0.417345,0.12054,0.134839,0.7837,0.139679,-0.298343,0.375283,-0.306048,0.0990398,-0.210599,0.0376059,-0.189229,0.138182,-0.135943,0.120577,-0.414829,0.243659,-0.0224809,-0.680393,-0.623142,-0.472091,-0.104495,-0.174807,0.0787659,0.0969139,-0.144399,-0.222565,-0.260441,-0.0547981,0.0358213,0.201308,0.21398,0.0360413,-0.157965,0.328953,-0.224815,-0.0495254,-0.20537,-0.00920623,0.168702,0.0124757,-0.0337615,0.332527,-0.254377,-0.131614,-0.672597,0.29381,-0.357233,-0.38211,0.395631,-0.0806156,0.128842,0.0550681,-0.212341,0.420924,-0.00158822,0.0525011,0.186716,-0.181635,0.433636,0.0421601,0.552562,0.30142,-0.0255524,-0.146814,-0.134758,0.0852408,-0.234523,-0.037497,-0.111364,0.0357517,0.217341,0.357786,0.126095,-0.719662,-0.486493,0.24074,-0.41794,0.0805844,0.0227001,-0.258794,0.332329,0.180231,0.269603,-0.000432274,-0.250069,0.474765,-0.0874567,0.140543,0.246284,0.0650234,0.384545,0.225974,-0.30952,-0.26526,-0.068129,-0.103651,-0.724922,0.671775,-0.392418,-0.694126,0.218256,-0.245688,-0.798749,-0.291019,0.395696,0.476666,-0.686099,0.156954,0.409417,0.170555,-0.140096,0.0566489,-0.104739,0.457306,0.677636,0.179442,-0.33313,0.354221,0.110839,-0.701782,-0.465046,0.433525,0.240915,0.185606,-0.180469,-0.285177,0.240804,-0.0698108,-0.221786,-0.6429,-0.289692,0.522518,0.317031,-0.0537342,-0.405848,-0.529016,-0.689404,-0.464392,0.455648,0.210755,-0.273434,0.972849,-0.219605,0.304367,0.952766,0.578292,0.647387,0.803559,0.120634,-0.330366,0.209012,-0.652809,0.505515,0.39195,0.261929,-0.318731,0.226411,0.219641,0.586376,-0.0897005,0.371282,0.186882,-0.630132,0.582165,0.0372251,0.0494442,0.0959931,0.233925,-0.551757,1.16057,0.129892,-0.00443797,0.0846189,0.507468,-0.192352,0.318578,-0.305055,-0.525505,0.799779,-0.333199,0.923826,0.788351,0.326313,-0.281095,0.397827,0.284866,-0.207192,0.489525,0.646312,0.104465,-0.211325,0.117225,0.278313,0.452432,0.316261,0.571356,0
-0.189709,0.0995281,0.0528505,-0.220581,0.0351481,0.0675912,0.347794,0.0617309,-0.0574156,0.179504,-0.0781114,0.0520587,-0.0932421,0.037806,-0.00170945,0.0194568,-0.0516633,0.053408,-0.212352,0.113349,-0.00671861,-0.270125,-0.280511,-0.222477,-0.0612189,-0.121117,0.0464663,0.0163145,-0.0307134,-0.136004,-0.112693,-0.0102736,-0.0160913,0.0265892,0.0734847,-0.019491,-0.0733826,0.122906,-0.159193,-0.0801076,-0.0895024,-0.0197083,0.0810691,0.00283229,0.0233802,0.180395,-0.0524441,-0.0702722,-0.257876,0.129137,-0.134974,-0.163056,0.178605,-0.0778703,0.0975576,-0.0199418,-0.0263679,0.139628,-0.0423359,-0.00883018,-0.00719664,-0.112232,0.160986,-0.000316019,0.208187,0.119157,-0.04081,-0.0836372,-0.0520891,-0.00169559,-0.0761112,0.0127966,-0.0062962,0.0673094,0.113616,0.226985,0.0251854,-0.227978,-0.317491,0.0916804,-0.183143,0.0117601,0.0678105,-0.022108,0.116061,0.0671199,0.0570808,-0.0314142,-0.0535661,0.128431,0.0150244,0.0836102,0.15738,-0.0167439,0.202971,0.107559,-0.111713,0.0118155,-0.0488377,-0.119183,-0.4556,0.478981,-0.257087,-0.375836,0.0128038,-0.216132,-0.528668,-0.215445,0.2328,0.316629,-0.312699,0.0720941,0.257505,0.147029,-0.0082706,0.0587996,-0.00517027,0.223888,0.256062,0.0944655,-0.142513,0.03192,0.0128281,-0.171546,-0.309533,0.198084,-0.0677107,0.300752,-0.0603266,-0.12197,0.190333,-0.0928728,-0.0541726,-0.42399,-0.146861,0.118649,0.0750619,0.0521745,-0.0839052,-0.264369,-0.399925,-0.262641,0.0727822,0.210126,0.0401459,0.0957931,-0.212391,0.181985,0.44024,0.224856,0.369284,0.363737,0.245404,-0.0306847,0.0333665,-0.318511,-0.066369,0.323997,0.0785015,-0.143957,0.127867,0.0370053,0.0235659,-0.0854452,0.302144,-0.0944143,-0.277019,0.269105,0.135303,0.00985785,0.0700591,0.199533,-0.242277,0.574162,0.126279,0.0375781,-0.208165,-0.0171406,-0.15848,0.0867863,0.090558,-0.230824,0.267481,-0.251751,0.346678,0.337155,-0.132499,-0.0886527,0.141841,0.238613,-0.0919109,0.287706,0.196917,0.0579059,0.142107,0.148737,0.257626,0.154749,-0.00464589,0.312318,0
-0.250741,0.132501,0.0861119,-0.300428,0.0437457,0.0931155,0.477362,0.0808608,-0.0973809,0.249097,-0.121008,0.0711501,-0.127039,0.0430326,-0.020024,0.0383194,-0.0736401,0.0793478,-0.28991,0.148806,-0.006571,-0.382147,-0.38237,-0.302372,-0.0729664,-0.147626,0.0639273,0.0352895,-0.0564584,-0.176536,-0.15372,-0.0145125,-0.0170486,0.0569675,0.105831,-0.0117956,-0.0943694,0.186298,-0.209704,-0.092523,-0.117572,-0.0215458,0.113988,-0.00108288,0.0171657,0.250723,-0.0891988,-0.100598,-0.370483,0.176081,-0.189148,-0.216593,0.248994,-0.0870801,0.124041,-0.0099798,-0.0578809,0.214259,-0.0444985,-0.00448321,0.0128644,-0.145653,0.227898,0.00394493,0.304204,0.17711,-0.0431777,-0.110058,-0.0704799,0.0118458,-0.10771,0.0142997,-0.0170671,0.078329,0.151541,0.295624,0.0409125,-0.34663,-0.406161,0.136043,-0.253467,0.0168047,0.0796268,-0.0593584,0.17063,0.0915959,0.0886436,-0.034157,-0.0933942,0.200965,0.00247798,0.115439,0.201961,-0.00824276,0.273188,0.141473,-0.157155,-0.0224361,-0.0611672,-0.145608,-0.549479,0.524996,-0.293427,-0.473516,0.094002,-0.242296,-0.597892,-0.289923,0.23397,0.365812,-0.428921,0.0788852,0.248131,0.190468,-0.0439066,0.0953253,-0.0244722,0.302772,0.367797,0.119638,-0.219139,0.0761866,0.042995,-0.304843,-0.271172,0.290399,0.0134338,0.346633,-0.125508,-0.206157,0.182621,-0.075308,-0.0611748,-0.437892,-0.158774,0.178611,0.159348,0.0507516,-0.193998,-0.419934,-0.453993,-0.322292,0.0680647,0.199854,-0.0145477,0.247059,-0.251592,0.251362,0.540875,0.252515,0.476104,0.471536,0.206799,-0.14058,0.154387,-0.427952,0.0627851,0.300952,0.121363,-0.20418,0.0974217,0.0470721,0.116927,-0.120416,0.286698,0.00494979,-0.349378,0.355242,0.161836,-0.00393599,0.0308206,0.13377,-0.308009,0.781202,0.124809,0.00740912,-0.131197,0.112339,-0.184711,0.131028,0.0223104,-0.349892,0.373473,-0.267065,0.468732,0.447079,-0.00559788,-0.124674,0.188086,0.266689,-0.0925193,0.299695,0.314083,0.0503754,0.076451,0.163001,0.199999,0.275874,0.0409421,0.422684,0
-0.354618,0.150903,0.289957,-0.433519,0.136794,0.14451,0.805367,0.160159,-0.310869,0.38406,-0.319885,0.125696,-0.238844,0.0564451,-0.264077,0.144526,-0.154698,0.104048,-0.372423,0.302774,-0.0695175,-0.699032,-0.663055,-0.494293,-0.125841,-0.185201,0.0855169,0.10532,-0.125515,-0.216126,-0.261629,-0.0555155,0.0741028,0.184566,0.24929,0.031704,-0.188545,0.295977,-0.180888,-0.0372916,-0.21641,-0.0452113,0.123073,0.0633842,-0.0108926,0.290064,-0.266316,-0.0892847,-0.693996,0.293241,-0.350826,-0.393258,0.402169,-0.13155,0.125548,0.0227307,-0.270996,0.417387,0.0108066,0.022491,0.211953,-0.15532,0.486286,0.0261597,0.580309,0.230555,-0.00292733,-0.152668,-0.157704,0.0626468,-0.292394,-0.0214516,-0.172545,0.0337845,0.184614,0.347849,0.170285,-0.727592,-0.451542,0.191742,-0.433385,0.107891,0.0305743,-0.288431,0.347032,0.225509,0.342342,0.0140547,-0.212376,0.486942,-0.0821918,0.103966,0.257234,0.113498,0.389691,0.270963,-0.332306,-0.287611,-0.115516,-0.0295386,-0.595142,0.694758,-0.47727,-0.688189,0.10905,-0.288454,-0.818394,-0.22914,0.560483,0.362544,-0.771411,0.161729,0.443617,0.0885235,-0.119641,0.122528,-0.146812,0.452738,0.648417,0.313298,-0.366431,0.367714,0.118499,-0.738255,-0.534191,0.400439,0.298106,0.0832381,-0.147934,-0.19353,0.3331,-0.108011,-0.238907,-0.693106,-0.306049,0.500838,0.245066,-0.0386108,-0.293471,-0.460607,-0.865276,-0.486699,0.589905,0.234798,-0.257352,0.98864,-0.177853,0.247542,0.889393,0.633448,0.502604,0.807619,0.127614,-0.362208,0.093012,-0.640772,0.533066,0.32235,0.290585,-0.452949,0.33036,0.422028,0.735931,-0.0998814,0.286011,0.239593,-0.618939,0.624427,0.131404,0.0789455,0.127606,0.213955,-0.627053,1.16156,0.105787,-0.154737,0.172638,0.669849,-0.215358,0.375277,-0.411479,-0.43952,0.954389,-0.386227,1.06493,0.79701,0.442874,-0.22527,0.411146,0.349661,-0.0951945,0.419523,0.786775,0.115995,-0.304569,0.0441941,0.336726,0.273693,0.359338,0.550989,0
-0.353003,0.200417,0.291728,-0.491635,0.105876,0.136962,0.906004,0.141824,-0.376163,0.474534,-0.357138,0.12494,-0.268245,0.0399633,-0.259391,0.140837,-0.171206,0.166918,-0.470073,0.318486,-0.0256785,-0.824308,-0.695689,-0.546869,-0.0938487,-0.178037,0.0804487,0.156806,-0.165585,-0.24494,-0.280105,-0.0409275,0.0326633,0.24056,0.263403,0.0471353,-0.180401,0.399285,-0.242371,-0.0228134,-0.255217,-0.0164649,0.184126,0.0251921,-0.0450679,0.382859,-0.37508,-0.11941,-0.838553,0.319532,-0.383866,-0.438357,0.472048,-0.0901287,0.1532,0.0488524,-0.322001,0.527121,0.0277491,0.044121,0.229873,-0.234012,0.536209,0.0482702,0.676525,0.327077,0.0228122,-0.166961,-0.153689,0.139271,-0.312154,-0.0215178,-0.162169,0.00600964,0.226036,0.421883,0.169848,-0.864763,-0.510964,0.258563,-0.512544,0.0936565,0.0395673,-0.333714,0.37875,0.243576,0.360914,0.0310443,-0.245555,0.567191,-0.137733,0.14403,0.28658,0.125628,0.461757,0.260663,-0.344842,-0.343068,-0.102048,-0.0742119,-0.695325,0.635588,-0.434955,-0.774718,0.238354,-0.351975,-0.870258,-0.352168,0.351229,0.390719,-0.789967,0.165917,0.299899,0.281075,-0.120099,0.267994,-0.0653088,0.546983,0.786065,0.204297,-0.457134,0.441179,0.0839278,-0.778232,-0.337794,0.439398,0.327804,0.184546,-0.340939,-0.360938,0.15925,-0.193226,-0.207594,-0.603494,-0.228982,0.477586,0.416408,0.0141286,-0.475928,-0.681248,-0.686882,-0.478568,0.303416,0.231116,-0.30308,1.07505,-0.220632,0.406192,0.966426,0.484647,0.717028,0.84379,0.028253,-0.487294,0.358457,-0.793845,0.617037,0.368338,0.403962,-0.530839,0.171306,0.249242,0.697443,-0.179558,0.294209,0.287344,-0.698341,0.632799,0.114416,0.0702283,-0.011223,-0.0555163,-0.611468,1.30042,0.14774,-0.0616084,0.168827,0.769106,-0.285257,0.31912,-0.390231,-0.611179,0.927606,-0.379106,1.09441,0.961751,0.547646,-0.33829,0.498528,0.255301,-0.11203,0.392889,0.706694,0.0506247,-0.314739,0.0237683,0.150426,0.557238,0.382261,0.673504,0
-0.235899,0.123128,0.0815166,-0.287523,0.0310364,0.0817708,0.44815,0.08098,-0.0858522,0.232577,-0.120003,0.078094,-0.131455,0.0437249,-0.0251029,0.0412921,-0.0749588,0.0745652,-0.263434,0.144331,-0.0016441,-0.353556,-0.365361,-0.275433,-0.0726369,-0.135242,0.0661234,0.0355611,-0.0478115,-0.167401,-0.139904,-0.0105132,-0.0261465,0.0592234,0.098642,-0.0111571,-0.0841848,0.1595,-0.189435,-0.0841735,-0.110845,-0.0204395,0.106111,-0.00829422,-0.000171084,0.225279,-0.0828129,-0.0938414,-0.347214,0.158411,-0.173066,-0.19715,0.233632,-0.0840264,0.109216,-0.0123708,-0.0485488,0.2017,-0.0357182,0.00162682,0.0152983,-0.138558,0.209364,0.010605,0.288556,0.167786,-0.0357258,-0.104757,-0.0617574,0.00557547,-0.106407,0.0138687,-0.0155908,0.0733662,0.133427,0.27707,0.0402932,-0.330198,-0.372466,0.121784,-0.244887,0.021586,0.0704183,-0.0557319,0.155888,0.0768242,0.0859122,-0.0207674,-0.07831,0.184222,-0.00307792,0.116515,0.186702,0.00330803,0.245604,0.13125,-0.146785,-0.0268454,-0.0622218,-0.125645,-0.601561,0.583846,-0.298409,-0.502852,0.101229,-0.216775,-0.662527,-0.341859,0.282261,0.427537,-0.393721,0.0417215,0.282442,0.120235,0.000205967,0.0287664,-0.0494947,0.293013,0.352901,0.0291687,-0.185906,0.0397007,0.0929047,-0.353326,-0.381045,0.289966,-0.112105,0.373239,-0.117726,-0.254252,0.295431,-0.105667,-0.104219,-0.529878,-0.178951,0.229213,0.170553,0.0144487,-0.17862,-0.395713,-0.489978,-0.390947,0.160883,0.28477,0.00367421,0.257244,-0.234879,0.279532,0.609047,0.263074,0.479805,0.409925,0.262932,-0.0680127,0.0363073,-0.355435,0.0274486,0.387028,0.044246,-0.144114,0.183541,0.106276,0.121776,-0.0580563,0.299337,-0.0111834,-0.297971,0.338642,0.21009,-0.0245534,0.0316327,0.171634,-0.374289,0.743209,0.13624,0.0504204,-0.185502,0.0557139,-0.146328,0.196666,0.0912908,-0.341455,0.353867,-0.371282,0.446625,0.403194,-0.045528,-0.151158,0.102347,0.314283,-0.0827205,0.413362,0.297123,0.177427,0.186902,0.144189,0.25411,0.270276,0.0309113,0.369544,0
