dimension1,dimension2,dimension3,dimension4,dimension5,dimension6,dimension7,dimension8,dimension9,dimension10,dimension11,dimension12,dimension13,dimension14,dimension15,dimension16,dimension17,dimension18,dimension19,dimension20,dimension21,dimension22,dimension23,dimension24,dimension25,dimension26,dimension27,dimension28,dimension29,dimension30,dimension31,dimension32,dimension33,dimension34,dimension35,dimension36,dimension37,dimension38,dimension39,dimension40,dimension41,dimension42,dimension43,dimension44,dimension45,dimension46,dimension47,dimension48,dimension49,dimension50,dimension51,dimension52,dimension53,dimension54,dimension55,dimension56,dimension57,dimension58,dimension59,dimension60,dimension61,dimension62,dimension63,dimension64,dimension65,dimension66,dimension67,dimension68,dimension69,dimension70,dimension71,dimension72,dimension73,dimension74,dimension75,dimension76,dimension77,dimension78,dimension79,dimension80,dimension81,dimension82,dimension83,dimension84,dimension85,dimension86,dimension87,dimension88,dimension89,dimension90,dimension91,dimension92,dimension93,dimension94,dimension95,dimension96,dimension97,dimension98,dimension99,dimension100,dimension101,dimension102,dimension103,dimension104,dimension105,dimension106,dimension107,dimension108,dimension109,dimension110,dimension111,dimension112,dimension113,dimension114,dimension115,dimension116,dimension117,dimension118,dimension119,dimension120,dimension121,dimension122,dimension123,dimension124,dimension125,dimension126,dimension127,dimension128,dimension129,dimension130,dimension131,dimension132,dimension133,dimension134,dimension135,dimension136,dimension137,dimension138,dimension139,dimension140,dimension141,dimension142,dimension143,dimension144,dimension145,dimension146,dimension147,dimension148,dimension149,dimension150,dimension151,dimension152,dimension153,dimension154,dimension155,dimension156,dimension157,dimension158,dimension159,dimension160,dimension161,dimension162,dimension163,dimension164,dimension165,dimension166,dimension167,dimension168,dimension169,dimension170,dimension171,dimension172,dimension173,dimension174,dimension175,dimension176,dimension177,dimension178,dimension179,dimension180,dimension181,dimension182,dimension183,dimension184,dimension185,dimension186,dimension187,dimension188,dimension189,dimension190,dimension191,dimension192,dimension193,dimension194,dimension195,dimension196,dimension197,dimension198,dimension199,dimension200,categories
0.000198732,-0.0688466,0.222752,0.269591,0.0112308,0.00784451,6.3837e-05,0.0307809,-0.00782642,0.35281,-0.233483,-0.00764655,0.0104227,-0.0816392,-0.00739834,0.297021,-0.109795,-0.208746,-0.137143,-0.118353,-0.114682,0.248647,-0.198427,0.0932237,-0.0348031,-0.0421332,0.0728398,-0.27956,-0.0492916,0.0409513,-0.157361,-0.241649,-0.0497214,0.113751,0.238833,-0.055321,0.0116046,-0.0409282,-0.233888,-0.276969,0.108496,0.118439,-0.00107047,0.0798092,0.0603687,0.285123,-0.136313,-0.445029,0.100833,-0.141759,0.222133,0.200899,-0.221748,0.0979774,-0.282737,0.112803,0.157596,-0.0291309,-0.139729,-0.003177,-0.280195,-0.116339,-0.0563457,-0.0891632,-0.224668,0.0738543,0.0436595,-0.103094,0.334193,-0.140709,0.0117133,0.111435,0.0803389,0.237896,-0.112581,-0.131605,0.0431914,0.353716,-0.0493317,-0.330207,0.0783092,-0.0702704,-0.111455,0.226197,0.0813115,0.0561307,-0.145857,-0.00331268,-0.108456,-0.094041,-0.195078,-0.0186374,0.0979326,0.342262,0.0125061,-0.307885,0.0421327,0.226107,-0.39303,-0.280934,-0.526279,0.47006,-0.275244,-0.448791,0.0891172,-0.249072,-0.558119,-0.243801,0.176437,0.314662,-0.394382,0.0908729,0.238406,0.225868,-0.0472797,0.106393,0.00803089,0.284719,0.335976,0.10214,-0.211003,0.0784732,0.0418756,-0.241871,-0.191846,0.274859,0.0429706,0.370389,-0.132082,-0.178196,0.144745,-0.0774575,-0.0353864,-0.405296,-0.122002,0.111277,0.132598,0.0476097,-0.158922,-0.39315,-0.423852,-0.27967,0.0228508,0.157937,-0.0129769,0.175233,-0.263472,0.258798,0.502769,0.216233,0.444425,0.444599,0.205026,-0.126947,0.148937,-0.399877,0.0465055,0.257158,0.124719,-0.194731,0.0170216,0.0254474,0.0734035,-0.0991394,0.262135,-0.00331146,-0.314539,0.308162,0.151115,-0.0137598,0.00869125,0.102555,-0.255836,0.736098,0.113504,0.0130311,-0.14834,0.0667327,-0.186493,0.112633,0.0448851,-0.314908,0.302366,-0.251377,0.401365,0.39829,-0.0243132,-0.104283,0.189358,0.24887,-0.0904803,0.254126,0.264184,0.0138771,0.0848423,0.188143,0.184723,0.285519,0.020857,0.406935,0
0.0223139,-0.0898788,0.249366,0.28858,0.0223098,-0.00374795,-0.0121271,0.0540342,-0.013893,0.414385,-0.250169,0.0175422,0.06235,-0.0771997,-0.00139135,0.341982,-0.111153,-0.224174,-0.160568,-0.14164,-0.121065,0.281378,-0.24353,0.099149,-0.053044,-0.0378374,0.0776227,-0.312424,-0.0688147,0.0302945,-0.165339,-0.293661,-0.0637348,0.12099,0.269396,-0.0970404,0.0451109,-0.0715109,-0.2885,-0.334655,0.13424,0.144876,-0.00723609,0.114463,0.086833,0.347814,-0.14197,-0.514104,0.122305,-0.168464,0.250494,0.242711,-0.237274,0.102923,-0.306042,0.127401,0.156594,-0.0618488,-0.160943,-0.0457958,-0.295733,-0.138369,-0.0452051,-0.116911,-0.243319,0.0755614,0.0876196,-0.118087,0.376261,-0.137174,-0.021935,0.104054,0.0930371,0.279919,-0.144594,-0.134073,0.0375842,0.38253,-0.0147229,-0.357421,0.0801448,-0.0934479,-0.122735,0.253832,0.0668871,0.0660349,-0.187511,-0.0116635,-0.125053,-0.0908893,-0.244251,-0.0360936,0.120745,0.398066,0.0226099,-0.363136,0.0583691,0.257852,-0.460063,-0.311697,-0.50932,0.510517,-0.328793,-0.495146,0.0947375,-0.263249,-0.628783,-0.27374,0.241268,0.351923,-0.46766,0.0829526,0.283034,0.211972,-0.0240159,0.118288,-0.0200006,0.320762,0.384971,0.116089,-0.248055,0.117969,0.0492752,-0.348517,-0.250427,0.31578,0.0456079,0.354655,-0.140729,-0.227528,0.141869,-0.078436,-0.0566864,-0.436121,-0.176807,0.193682,0.137877,0.0153124,-0.192376,-0.432255,-0.479769,-0.321274,0.0808674,0.183293,-0.0508781,0.298619,-0.2527,0.255012,0.575479,0.268265,0.496527,0.518707,0.215795,-0.184467,0.184903,-0.470015,0.116605,0.285219,0.177977,-0.240309,0.0850068,0.0759792,0.171043,-0.144712,0.27478,0.0442624,-0.376185,0.374823,0.147995,0.0187942,0.0109236,0.0902387,-0.334367,0.825216,0.131668,-0.00926755,-0.0952197,0.19538,-0.186934,0.142531,-0.0420243,-0.343851,0.413772,-0.247895,0.503979,0.480242,0.0561263,-0.109778,0.238106,0.25924,-0.0973042,0.290326,0.347623,0.0350629,0.0350138,0.166547,0.184065,0.307478,0.0737465,0.448597,0
-0.00630523,-0.0700537,0.217589,0.247122,0.00635912,0.0119231,0.00894413,0.0260209,-0.0111447,0.333072,-0.221722,-0.00977708,0.00254717,-0.0735847,-0.00172382,0.290638,-0.126243,-0.186606,-0.129042,-0.113191,-0.103305,0.231666,-0.189663,0.0949103,-0.0274195,-0.0361285,0.0724562,-0.270098,-0.0330411,0.0387404,-0.157988,-0.231141,-0.0444582,0.108081,0.22192,-0.0573,-0.000639339,-0.0453791,-0.228501,-0.253721,0.106252,0.11773,-0.010478,0.0849055,0.0651626,0.2787,-0.117399,-0.422924,0.0910238,-0.125001,0.205911,0.195465,-0.21605,0.101678,-0.271045,0.111262,0.146981,-0.0203803,-0.122757,-0.0116322,-0.273582,-0.116306,-0.0462861,-0.0868587,-0.208229,0.0771955,0.0251441,-0.104031,0.322942,-0.137212,0.0264119,0.114331,0.0751616,0.227979,-0.103704,-0.126519,0.0449749,0.332091,-0.0434029,-0.335779,0.0754973,-0.0882144,-0.115049,0.21876,0.0855002,0.047204,-0.145418,-0.003678,-0.0894311,-0.0861968,-0.17542,-0.0204474,0.098022,0.329158,-9.35897e-07,-0.296186,0.0384116,0.22259,-0.377419,-0.275428,-0.527052,0.493473,-0.277628,-0.468117,0.0654523,-0.23352,-0.582577,-0.282749,0.225231,0.343783,-0.38349,0.0622177,0.254939,0.151552,-0.0391311,0.0689353,-0.00394501,0.281667,0.313922,0.0864697,-0.191805,0.0484591,0.063974,-0.259194,-0.258707,0.267472,-0.0298317,0.355322,-0.112243,-0.208047,0.201041,-0.0533378,-0.03892,-0.441374,-0.165474,0.153187,0.123367,0.0332388,-0.150742,-0.380778,-0.441647,-0.308095,0.0742855,0.205853,0.00539447,0.174132,-0.259276,0.234979,0.484903,0.235933,0.439202,0.42482,0.239694,-0.104113,0.115355,-0.367242,-0.00903189,0.293905,0.0989918,-0.176704,0.099979,0.0677868,0.0739064,-0.100247,0.276689,-0.018746,-0.318289,0.337335,0.160044,-0.000718297,0.0291214,0.139694,-0.300823,0.706037,0.123309,0.00358108,-0.15959,0.0578389,-0.17735,0.127774,0.0551752,-0.305529,0.324399,-0.262265,0.407749,0.385161,-0.0481471,-0.0755322,0.15831,0.285984,-0.0928273,0.284461,0.281871,0.0687545,0.118099,0.165483,0.191001,0.233707,0.0257087,0.386525,0
0.0286057,-0.097604,0.250036,0.29486,0.0355094,-0.00219891,-0.0152442,0.065905,-0.0263232,0.435131,-0.261234,0.0439224,0.0951715,-0.077653,-0.00118901,0.335384,-0.0960043,-0.224115,-0.168928,-0.158129,-0.122314,0.305329,-0.254638,0.0915899,-0.0625412,-0.027381,0.0778511,-0.31585,-0.0640207,0.0214527,-0.156514,-0.311726,-0.072306,0.125189,0.280394,-0.109363,0.0812553,-0.0699523,-0.295067,-0.354962,0.141848,0.145223,-0.000974161,0.122866,0.103797,0.37027,-0.148292,-0.535292,0.130829,-0.187575,0.253304,0.264277,-0.224795,0.0771412,-0.294252,0.129332,0.150931,-0.0791747,-0.176753,-0.0546501,-0.271608,-0.138416,-0.0426537,-0.127479,-0.235536,0.0760672,0.117953,-0.12863,0.391044,-0.126659,-0.0338201,0.0920046,0.107927,0.288851,-0.171431,-0.116263,0.0370929,0.381925,0.0111639,-0.355013,0.0871682,-0.084749,-0.131341,0.262768,0.044064,0.0700842,-0.204968,-0.011764,-0.131967,-0.0827651,-0.268515,-0.04712,0.117832,0.402109,0.0132555,-0.37597,0.06918,0.264323,-0.476136,-0.305777,-0.541195,0.497183,-0.319681,-0.546617,0.0923118,-0.262983,-0.633885,-0.29427,0.242923,0.351489,-0.464947,0.0757526,0.277326,0.211848,-0.044253,0.127894,-0.0210253,0.323042,0.405333,0.109883,-0.272638,0.133186,0.0678904,-0.352819,-0.233626,0.325308,0.0904538,0.352719,-0.15643,-0.239103,0.179599,-0.0722778,-0.0428515,-0.472527,-0.165583,0.216437,0.166666,0.0346973,-0.197122,-0.446373,-0.4931,-0.312284,0.124742,0.179656,-0.0862849,0.341355,-0.249761,0.266948,0.572596,0.267448,0.493759,0.533617,0.190866,-0.207624,0.195061,-0.452044,0.137425,0.285947,0.173941,-0.250895,0.0864422,0.110723,0.196394,-0.128012,0.273275,0.054595,-0.383815,0.396191,0.143174,0.0247049,0.00388402,0.0818632,-0.361044,0.859337,0.125596,-0.0263056,-0.0687891,0.213088,-0.218793,0.173327,-0.0515916,-0.344773,0.438884,-0.250733,0.529893,0.524267,0.0817755,-0.102021,0.228844,0.292833,-0.0923522,0.30096,0.392831,0.0332471,0.0143428,0.164524,0.177244,0.304488,0.0760117,0.457709,0
-0.0138503,-0.0520525,0.201843,0.213561,-0.00404221,0.0182678,0.0109359,0.00699763,-0.000802007,0.285698,-0.197625,-0.0178825,-0.0233286,-0.078497,-0.00540481,0.265013,-0.131793,-0.1724,-0.108194,-0.0914174,-0.0908673,0.202008,-0.160069,0.0850954,-0.0234827,-0.0334361,0.0804174,-0.235345,-0.0297726,0.0372534,-0.150666,-0.192089,-0.0239755,0.0978294,0.202325,-0.0393036,-0.0297402,-0.0368866,-0.192529,-0.213601,0.0766377,0.101548,-0.0183596,0.0606998,0.0520658,0.229618,-0.102718,-0.365298,0.06658,-0.0994292,0.193136,0.156158,-0.198031,0.108275,-0.259223,0.106469,0.141879,0.000298539,-0.103786,-0.00142425,-0.255799,-0.106372,-0.0481712,-0.0707037,-0.190949,0.0665405,-0.00285415,-0.0807958,0.283177,-0.13261,0.040805,0.117865,0.0688925,0.206444,-0.0759285,-0.121235,0.043057,0.310411,-0.0603391,-0.306331,0.064582,-0.0816586,-0.0954249,0.190048,0.0908914,0.0402324,-0.115822,-0.00736326,-0.0768516,-0.0870285,-0.142059,-0.0114269,0.0882249,0.285604,-0.000601186,-0.261387,0.0386786,0.194819,-0.322797,-0.251593,-0.453845,0.462637,-0.258896,-0.410792,0.0251671,-0.212184,-0.533558,-0.240467,0.213054,0.294099,-0.327451,0.0719458,0.222769,0.161229,-0.0314483,0.0786498,0.00508998,0.241829,0.265051,0.0938763,-0.184527,0.017919,0.0150237,-0.199596,-0.228792,0.233037,-0.0390436,0.322011,-0.0958579,-0.157177,0.176943,-0.0726405,-0.0301232,-0.396736,-0.142623,0.10314,0.103234,0.0489372,-0.121527,-0.321344,-0.399922,-0.271935,0.0423388,0.20393,0.0191843,0.0746105,-0.237613,0.206142,0.409203,0.185352,0.377844,0.36654,0.214741,-0.0878266,0.0908244,-0.336537,-0.0579573,0.27681,0.088205,-0.173692,0.0869106,0.0432687,0.0254593,-0.107213,0.253557,-0.0418055,-0.275065,0.292496,0.158119,0.0153079,0.0343033,0.133562,-0.246459,0.624173,0.123479,0.0117856,-0.183576,0.0226479,-0.166975,0.0912582,0.0705805,-0.26711,0.264194,-0.241977,0.343952,0.326114,-0.0915704,-0.0578922,0.147701,0.263248,-0.0855633,0.237976,0.234673,0.0448435,0.127782,0.147579,0.180714,0.185113,-4.21598e-05,0.333514,0
0.0697649,-0.139086,0.294626,0.357191,0.0839289,-0.0367469,-0.0347112,0.157289,-0.038351,0.54696,-0.272157,0.126921,0.292638,-0.0446676,0.0512991,0.343897,-0.0288181,-0.244062,-0.196886,-0.2139,-0.170046,0.36041,-0.355126,0.0487125,-0.0809578,0.00170553,0.080829,-0.365911,-0.0629102,-0.00121613,-0.145144,-0.40605,-0.123962,0.148259,0.345294,-0.177356,0.18019,-0.162666,-0.382913,-0.460831,0.186853,0.218303,0.0405489,0.172216,0.154119,0.495341,-0.184829,-0.664194,0.219906,-0.283758,0.318839,0.358326,-0.19783,0.00552855,-0.337063,0.156807,0.145597,-0.166087,-0.254173,-0.114276,-0.28814,-0.194741,-0.0498688,-0.185596,-0.28511,0.0458433,0.265329,-0.175654,0.439081,-0.113726,-0.135394,0.0411206,0.164749,0.372161,-0.287135,-0.0709346,0.0309013,0.42034,0.134795,-0.415176,0.11953,-0.117933,-0.143094,0.373497,-0.0244273,0.115835,-0.305437,0.0216563,-0.193022,-0.0668792,-0.410922,-0.143542,0.140358,0.49652,0.0506294,-0.48771,0.110456,0.32656,-0.594221,-0.329105,-0.652598,0.538564,-0.396483,-0.699597,0.150805,-0.295547,-0.825085,-0.34887,0.299419,0.337118,-0.639526,0.0896718,0.312955,0.177893,-0.0679134,0.139083,-0.0303659,0.390394,0.55924,0.0842998,-0.36087,0.228539,0.15315,-0.580785,-0.28399,0.425879,0.195607,0.371832,-0.212958,-0.278499,0.261492,-0.0508314,-0.0862442,-0.603272,-0.173068,0.333375,0.240712,-0.0641026,-0.311839,-0.550722,-0.67278,-0.459799,0.22317,0.231765,-0.150513,0.55297,-0.290948,0.308447,0.703938,0.341619,0.585863,0.623293,0.220839,-0.265327,0.182026,-0.51522,0.27766,0.297328,0.231545,-0.305868,0.100284,0.221085,0.393701,-0.0891936,0.249818,0.171894,-0.432265,0.518868,0.188151,0.00919326,-0.0584129,0.078104,-0.519469,1.04999,0.124711,-0.038629,0.00298056,0.411888,-0.202712,0.316613,-0.131677,-0.466372,0.581859,-0.362945,0.738303,0.606338,0.231899,-0.173023,0.289639,0.321427,-0.117729,0.411368,0.531833,0.100236,-0.0754043,0.160029,0.19902,0.431578,0.192261,0.540176,0
-0.00585241,-0.0694987,0.215281,0.236603,0.00538797,0.0067935,0.00784337,0.0256351,-0.0127481,0.321619,-0.206753,-0.0131107,0.00211656,-0.0687904,-0.00573642,0.28098,-0.126034,-0.181028,-0.123901,-0.107802,-0.102132,0.218955,-0.191424,0.0943307,-0.0238233,-0.0350226,0.0708324,-0.259947,-0.030651,0.0394314,-0.150621,-0.224104,-0.0422326,0.109917,0.212849,-0.053741,-0.00362316,-0.0473752,-0.220196,-0.240406,0.105169,0.113046,-0.0116768,0.0779426,0.0611306,0.268531,-0.110552,-0.404596,0.0839068,-0.121388,0.201953,0.186999,-0.205678,0.100775,-0.26373,0.108235,0.137388,-0.0150802,-0.117286,-0.00788865,-0.264045,-0.113894,-0.0456287,-0.0808011,-0.204972,0.0825134,0.021675,-0.097578,0.3105,-0.139493,0.028761,0.110565,0.072896,0.219867,-0.0975603,-0.125478,0.0438472,0.320044,-0.0408225,-0.328995,0.0709252,-0.0884587,-0.113823,0.208968,0.0862784,0.036069,-0.140721,-0.000433106,-0.0856938,-0.0856537,-0.166183,-0.0264326,0.0924454,0.321793,1.61368e-05,-0.285226,0.0384494,0.222877,-0.360866,-0.267799,-0.545046,0.525238,-0.268708,-0.435183,0.0759847,-0.218984,-0.581634,-0.273395,0.229734,0.367234,-0.35624,0.0645578,0.26784,0.151829,-0.0221783,0.0442371,-0.0154441,0.259863,0.312017,0.0649372,-0.151513,0.0483023,0.0614891,-0.251137,-0.312136,0.252447,-0.0592849,0.361177,-0.104692,-0.193629,0.224776,-0.0951252,-0.0571678,-0.465856,-0.148826,0.162405,0.127813,0.0193291,-0.12934,-0.34578,-0.42795,-0.315915,0.0963597,0.232672,0.025272,0.187324,-0.235186,0.248078,0.525381,0.247332,0.42524,0.408175,0.260849,-0.0599942,0.0700097,-0.354513,-0.00905335,0.345226,0.0694912,-0.146575,0.116766,0.0540348,0.0717199,-0.0686287,0.292685,-0.041536,-0.290275,0.297538,0.157615,-0.0199674,0.0543267,0.171063,-0.284683,0.669807,0.122284,0.0437548,-0.19041,0.0124944,-0.158212,0.129435,0.0859139,-0.298576,0.279735,-0.29286,0.380059,0.365015,-0.0692313,-0.113571,0.124477,0.275306,-0.0960279,0.336626,0.241457,0.0892895,0.163282,0.166013,0.228311,0.236077,0.00532116,0.358168,0
0.0188253,-0.0868425,0.240017,0.285368,0.024359,0.00465343,-0.0128556,0.0549149,-0.0157242,0.392989,-0.248951,0.016585,0.0643146,-0.0773303,0.00586165,0.323993,-0.103585,-0.215374,-0.153034,-0.143532,-0.122131,0.267698,-0.239054,0.0925898,-0.04561,-0.0295911,0.0814662,-0.308304,-0.044577,0.0302042,-0.168755,-0.280344,-0.0661083,0.12494,0.266014,-0.0834351,0.044622,-0.0668862,-0.275616,-0.313876,0.135816,0.143959,0.00873045,0.107006,0.088366,0.337889,-0.140728,-0.499651,0.117522,-0.156388,0.238034,0.239441,-0.228613,0.0911315,-0.296156,0.122484,0.151411,-0.0580545,-0.155684,-0.0394692,-0.2879,-0.135059,-0.0481512,-0.105596,-0.239105,0.0801747,0.0811558,-0.121922,0.366747,-0.141754,-0.0158568,0.0959473,0.0936601,0.270013,-0.138633,-0.127411,0.0414239,0.368337,-0.00616756,-0.362877,0.0831772,-0.0883139,-0.121923,0.259468,0.0627883,0.0645219,-0.190027,-0.00582744,-0.122909,-0.0903306,-0.232196,-0.0416169,0.110841,0.384265,0.0204258,-0.345449,0.0635302,0.254939,-0.448525,-0.296128,-0.564507,0.515395,-0.320064,-0.515406,0.105677,-0.251976,-0.651626,-0.273633,0.228828,0.36082,-0.456814,0.0953325,0.276324,0.1947,-0.0337414,0.0834172,-0.0221656,0.318172,0.384866,0.0924303,-0.225692,0.114231,0.0852374,-0.367379,-0.29432,0.308986,0.0313306,0.357695,-0.128817,-0.22145,0.181154,-0.07844,-0.07743,-0.462374,-0.166225,0.210447,0.163686,0.000380206,-0.21246,-0.417454,-0.495709,-0.326526,0.136419,0.197849,-0.0494903,0.323408,-0.249046,0.268359,0.592434,0.275504,0.510814,0.494465,0.224385,-0.144035,0.149866,-0.430123,0.102144,0.300366,0.15162,-0.19723,0.0997165,0.0756737,0.172418,-0.0770578,0.277306,0.0372924,-0.3583,0.374706,0.149302,9.60027e-05,0.0264068,0.138809,-0.34834,0.820415,0.115678,0.00197806,-0.116,0.143978,-0.182463,0.169077,-0.0131264,-0.369659,0.392171,-0.291644,0.520562,0.465919,0.029892,-0.138115,0.194493,0.27279,-0.116242,0.349664,0.333496,0.0801112,0.060113,0.173601,0.219394,0.323698,0.0734569,0.433559,0
0.0446745,-0.107974,0.256192,0.314508,0.0335175,0.00261261,-0.019615,0.0745467,-0.0190988,0.447458,-0.260932,0.044731,0.111749,-0.0754211,0.000388495,0.33723,-0.101445,-0.234165,-0.171604,-0.170908,-0.11911,0.30297,-0.266285,0.080957,-0.0545246,-0.0283223,0.0637696,-0.319173,-0.0664618,0.0113784,-0.167461,-0.32233,-0.0899857,0.134041,0.27989,-0.123157,0.0868068,-0.0840236,-0.3169,-0.363707,0.152639,0.156827,0.0130477,0.130232,0.114316,0.378609,-0.148807,-0.562332,0.132038,-0.195205,0.253202,0.274469,-0.224567,0.071941,-0.295163,0.129112,0.161796,-0.0892364,-0.178044,-0.072893,-0.285511,-0.155164,-0.0357509,-0.125819,-0.249641,0.0696015,0.139106,-0.131833,0.404678,-0.126454,-0.0365691,0.0754485,0.106442,0.291631,-0.176188,-0.123681,0.04514,0.389754,0.0170561,-0.356039,0.0801042,-0.0820291,-0.130369,0.279773,0.046442,0.0647426,-0.215585,-0.00057552,-0.140702,-0.08049,-0.274425,-0.0411484,0.124848,0.413999,0.0220665,-0.392632,0.066405,0.26249,-0.507821,-0.308468,-0.602893,0.489809,-0.304909,-0.57237,0.111647,-0.286519,-0.63344,-0.288407,0.239891,0.355271,-0.475082,0.0764986,0.264033,0.195963,-0.050694,0.130347,-0.0267543,0.360398,0.44076,0.153217,-0.279412,0.165279,0.0832919,-0.3578,-0.258679,0.316603,0.118294,0.331764,-0.152067,-0.227248,0.194434,-0.0327194,-0.089015,-0.465209,-0.167408,0.229031,0.167048,0.0732516,-0.217416,-0.459123,-0.519559,-0.31566,0.11661,0.13791,-0.0976595,0.403016,-0.273788,0.281008,0.599474,0.313127,0.515737,0.5455,0.15932,-0.184413,0.189884,-0.474841,0.198466,0.25329,0.164433,-0.234659,0.0921627,0.108221,0.203019,-0.0983629,0.302648,0.0436613,-0.41489,0.412417,0.13537,-0.00641819,-0.00803231,0.119743,-0.356313,0.883601,0.126558,-0.0186175,-0.0568271,0.209688,-0.212018,0.16207,-0.0571598,-0.351764,0.506658,-0.285716,0.57922,0.57434,0.0775457,-0.138757,0.256401,0.275978,-0.0992281,0.310496,0.415368,7.70053e-05,-0.00611448,0.179869,0.243964,0.327839,0.10796,0.504026,0
0.0238243,-0.0780618,0.236455,0.259958,0.0141426,-0.0134884,-0.0170723,0.0502424,-0.014391,0.37344,-0.22586,-0.00132816,0.0443797,-0.0690166,-0.0152809,0.330171,-0.125785,-0.202944,-0.142167,-0.145927,-0.106576,0.238397,-0.246959,0.103744,-0.0397557,-0.0383929,0.0879099,-0.290021,-0.0403384,0.0286614,-0.163961,-0.257596,-0.0566764,0.117316,0.24769,-0.08755,0.0173239,-0.074397,-0.267544,-0.293004,0.123143,0.138816,-0.0120774,0.102358,0.0738335,0.32875,-0.119649,-0.473557,0.103912,-0.142093,0.232992,0.226354,-0.221798,0.100789,-0.286999,0.121895,0.138967,-0.0416353,-0.131279,-0.0327703,-0.284563,-0.141379,-0.0380806,-0.102777,-0.213737,0.0725575,0.0667383,-0.10614,0.350023,-0.135137,-0.0199152,0.111499,0.097125,0.26867,-0.123167,-0.124203,0.0286966,0.354979,-0.0188223,-0.354003,0.0737584,-0.112912,-0.116227,0.239316,0.0646852,0.032653,-0.177383,-0.0178155,-0.112666,-0.087976,-0.206231,-0.0359295,0.113196,0.373311,0.01989,-0.347065,0.0480818,0.250672,-0.421853,-0.303488,-0.521114,0.560498,-0.346719,-0.435931,0.100917,-0.243851,-0.636592,-0.231957,0.289078,0.378252,-0.430574,0.0825308,0.315549,0.166096,-0.00637677,0.0500163,-0.0471666,0.277806,0.360771,0.0999596,-0.193581,0.114417,0.0359498,-0.350867,-0.400918,0.266503,-0.0138405,0.333383,-0.0915357,-0.151615,0.175348,-0.100727,-0.0951016,-0.485531,-0.186587,0.225805,0.111752,-0.0198508,-0.155,-0.338877,-0.471844,-0.331932,0.148624,0.224154,-0.0240014,0.32015,-0.209163,0.223533,0.611345,0.309921,0.477555,0.492477,0.268221,-0.117111,0.0909505,-0.428561,0.0867792,0.352492,0.141903,-0.194465,0.157553,0.0466192,0.186694,-0.100935,0.330791,-0.00926656,-0.373784,0.341096,0.136737,0.0206707,0.0680123,0.192415,-0.337463,0.744998,0.139426,0.0151163,-0.14368,0.143309,-0.161405,0.173415,0.00309741,-0.29936,0.378633,-0.29625,0.496449,0.440833,0.0121595,-0.156265,0.207032,0.217597,-0.114909,0.379688,0.30459,0.100603,0.059872,0.180067,0.27357,0.280886,0.0751417,0.377357,0
0.00642965,-0.0925722,0.246886,0.285101,0.0194247,0.00360563,-0.00254011,0.0472759,-0.0168818,0.398002,-0.239642,0.0072447,0.0507164,-0.074852,-0.0019883,0.322842,-0.113262,-0.210841,-0.155222,-0.142635,-0.114713,0.276912,-0.229897,0.103825,-0.0429586,-0.0373871,0.0718668,-0.303108,-0.0515524,0.0404736,-0.162771,-0.286019,-0.0604207,0.124413,0.255265,-0.0897881,0.043199,-0.0633125,-0.273043,-0.309759,0.130063,0.135806,-0.0031673,0.109252,0.0848206,0.334908,-0.132918,-0.491168,0.122151,-0.165556,0.236584,0.235231,-0.227618,0.0965467,-0.293874,0.124253,0.151005,-0.0533539,-0.156015,-0.037082,-0.289714,-0.136323,-0.0439084,-0.109482,-0.23475,0.0831158,0.075484,-0.121186,0.364518,-0.146404,0.00548171,0.107711,0.0905859,0.262348,-0.138248,-0.126608,0.0444257,0.36386,-0.0148952,-0.367962,0.0800331,-0.0972985,-0.130531,0.252097,0.0720236,0.0557697,-0.18268,0.00435114,-0.11335,-0.0836048,-0.229885,-0.0403704,0.118974,0.386185,0.00908352,-0.344212,0.0492002,0.258523,-0.435052,-0.303833,-0.535551,0.524807,-0.307408,-0.506798,0.091783,-0.251302,-0.631785,-0.305601,0.252401,0.367341,-0.45643,0.0581414,0.27542,0.18358,-0.021096,0.0850585,-0.0324282,0.31704,0.376465,0.0977101,-0.218734,0.0868125,0.0604343,-0.344278,-0.3075,0.317106,0.0121613,0.361016,-0.134869,-0.237467,0.202557,-0.0760709,-0.0707861,-0.469239,-0.180704,0.214209,0.14738,0.0152418,-0.188262,-0.423912,-0.479302,-0.348199,0.0992874,0.222164,-0.0319779,0.289721,-0.248632,0.258622,0.578434,0.27205,0.490495,0.498126,0.232001,-0.155315,0.16165,-0.439295,0.0833367,0.325436,0.140338,-0.233778,0.123023,0.0833066,0.15127,-0.119037,0.299864,0.019625,-0.358779,0.377132,0.154145,0.0147405,0.0366321,0.132575,-0.344956,0.799096,0.138691,-0.00058173,-0.104622,0.155738,-0.180792,0.167789,0.00548583,-0.353624,0.397625,-0.274186,0.48357,0.45777,0.0315404,-0.118206,0.198705,0.286665,-0.101111,0.335993,0.342654,0.0805045,0.0709739,0.154922,0.184792,0.278615,0.0646609,0.422409,0
